text,label
Union Minister Shripad Naik tests positive for COVID-19,REAL
"Tamil Nadu remains steady under 6,000 mark for Covid-19 cases with 5871 reported cases",REAL
Ayush Minister Shripad Naik tests positive for Coronavirus,REAL
Covid Turbulence: AI to close down 5 European stations,REAL
"Covid-19 cases cross 50,000- mark in Odisha",REAL
"Maharashtra: Police’s Covid-19 tally crosses 11,000, death toll reaches 121",REAL
"Valencia sold duo due to financial strain caused by COVID-19, says president",REAL
59 inmates of Thiruvananthapuram Central prison test positive for COVID-19,REAL
Kerala reports 1212 COVID-19 cases,REAL
"As Covid tally nears 65,000, Assam targets 1 lakh tests",REAL
"11 more COVID deaths, 1,213 fresh cases in Rajasthan",REAL
480 new COVID-19 cases reported in Goa,REAL
"COVA Mobile App, helping citizens and government agencies during COVID-19 pandemic:: Vini Mahajan",REAL
RR fielding coach Dishant Yagnik tests positive for COVID-19,REAL
COVID positive Andhra headmaster died due to hospital's negligence: Chandrababu Naidu,REAL
Paris marathon 2020 cancelled due to coronavirus outbreak,REAL
IPL 13: Rajasthan Royals fielding coach tests positive for COVID-19,REAL
18 BSF personnel among 23 new COVID-19 cases in Meghalaya,REAL
"India Coronavirus Updates, 12 August: India-Bhutan border trade suspended due to lockdown; security personnel most infected in N-E states",REAL
Lucknow records highest spike of 831 Covid cases in a day,REAL
Ottawa to provide additional $305M to Indigenous communities for COVID-19 support,REAL
Punjabis’ koi gal nai attitude working against them during Covid-19: Capt,REAL
Anniston City Schools delays in-class instruction to Sept. 8 as staff report COVID cases,REAL
Covid 19 coronavirus: 40 per cent felt stressed during lockdown,REAL
WHO says Rwanda and NZ are fighting COVID-19 the right way [UPDATE],REAL
Scientists say newly developed nasal spray can help fight COVID-19,REAL
Delay routine dental checkups in areas of COVID spread -WHO,REAL
"Over 1,600 new cases of coronavirus in Illinois, including 16 deaths",REAL
Emory Sports Cardiologist discusses athlete's heart risks following COVID-19,REAL
"9-year-old Middletown girl fighting for her life after contracting COVID-19, brain inflammation",REAL
Lorain Has 32nd Most COVID-19 Spread Among Ohio Counties: Ranking,REAL
"Stay-at-home orders significantly associated with reduced spread of COVID-19, study finds",REAL
Coronavirus: What is a recession?,REAL
35 new cases of COVID-19 confirmed by the Tom Green County Health Department,REAL
"Covid death toll drops by 5,000 after figures review",REAL
Poland stands up against compulsory vaccination.,FAKE
"Video shows migrant laborers protesting in Surat, Gujrat.",FAKE
A couple committed suicide along with their daughter amid the COVID-19 lockdown in Gujarat.,FAKE
Video shows a huge crowd gathered in an American mall neglecting the social distancing during current pandemic.,FAKE
News anchor of Malayalam news channel Twenty Four News claims Congress leaders demonstrating at Walayar check post came in contact with the newly detected COVID patient from that area.,FAKE
Viral Whatsapp message claiming to be a roadmap on easing lockdown restrictions in India.,FAKE
"A post on Facebook criticizes the effectiveness of face masks in protecting the wearer from COVID-19, the disease caused by the novel coronavirus.",FAKE
"â€œCannabis may stop coronavirus from infecting people, study finds.â€",FAKE
"Jorge Luis Sonnante published a 16-minute video that went viral on networks. In the video, Sonnante (who describes himself as a â€œdeaconâ€, but gives falsified evidence of this charge) mixes several conspiracy theories, some meaningless, others already denied, about the pandemic caused by the SARS coronavirus -CoV-2.",FAKE
"A Facebook page uploaded an interview with a man who supposedly got cured of COVID-19 through salt water steam inhalation therapy, and told readers the answer is â€œnot a vaccine but salt.â€",FAKE
"A video shows a man in a face mask, safety helmet and hi-vis work top. The man claims he has been installing â€œ5G mastsâ€ and has opened a 5G device and found a label that says â€œCOV.19â€ on a component on the circuit board inside.",FAKE
Multiple Facebook posts have shared a purported roadmap for the Indian governmentâ€™s plans to ease a nationwide coronavirus lockdown alongside a claim that it shows an official government announcement.,FAKE
Man collapses and dies on the road due to the novel coronavirus.,FAKE
"Overcrowded train carrying migrants from Mumbai to West Bengal, flouting lockdown norms in India.",FAKE
"If masks prevent coronavirus, governors would have given them to prison inmates instead of releasing them.",FAKE
â€œHydroxychloroquine cures this â€˜virus.â€™ It just so happens this is the treatment used for radiation sickness!!â€,FAKE
Having COVID-19 contagion parties will make the epidemic end faster.,FAKE
Data show that the brazilian state Minas Gerais has fewer COVID-19 deaths than CearÃ¡ even though it has not adopted isolation measures,FAKE
COVID-19 deaths are caused by bacteria and therefore the disease should be treated with aspirin.,FAKE
Two Muslims boys were brutally beaten and forcefully fed alcohol by Hindu boys in India.,FAKE
"The Federal Bureau of Investigation (FBI) arrested billionaire Bill Gates on charges of biological terrorism after he allegedly created the novel coronavirus, the virus that causes COVID-19.",FAKE
"Kozhikode District Magistrate audio clip claiming steam, saltwater gargling and drinking herbal tea can cure/resist COVID-19.",FAKE
Every Indian citizen to get Rs.5000 as COVID-19 relief by clicking on this link given in the viral Whatsapp message.,FAKE
"A picture shows officials washing chicken with Chlorine and Ace, putting the population at risk of poisoning.",FAKE
Dr. Fauci confirms to Congress how the vaccine increases the dangerousness of the novel coronavirus.,FAKE
A video of Italian politician Sara Cunial blasting Bill Gates as a â€œvaccine criminalâ€ in speeches to parliament has been viewed tens of thousands of times on Facebook and YouTube.,FAKE
"Philippines Senators Grace Poe and Risa Hontiveros have been silent over the coronavirus crisis, but were very vocal about the closure of ABS-CBN.",FAKE
Prolonged use of face masks reduces the circulation of oxygen in the blood and can lead to death.,FAKE
All employees of PNB Loni branch found coronavirus positive.,FAKE
"The vaccine from the artificial coronavirus will change the human genetic code, according to Rashid Buttar.",FAKE
A claim that the Nobel laureate Tasuku Honjo had said that the coronavirus was manmade.,FAKE
A Facebook post shared thousands of times claims the US Centers for Disease Control and Prevention lied about the number of deaths caused by COVID-19 by combining the count with pneumonia and influenza fatalities.,FAKE
Coronavirus found in gutkha or chewing tobacco samples sold in Indian state of Maharashtra as raw material sourced from China.,FAKE
"Dr Mikovits, an established scientist, revealed that Dr Anthony Fauci was paid to cover up the extent of the problem caused by COVID-19. Also she revealed that SARS-CoV-2 was created in a lab and that influenza vaccines increase COVID-19 mortality by 36%.",FAKE
5G base station motherboard with an inscribed COV-19 mark on it,FAKE
Every Indian citizen to get Rs.5000 as COVID-19 relief by clicking on this link given in the viral Whatsapp message.,FAKE
A publication claims that Bill and Melinda Gates didnâ€™t vaccine their kids.,FAKE
Claims made in the viral video Plandemic include: that the virus was â€œmanipulatedâ€ in a laboratory setting; that hydroxychloroquine is â€œeffective against these families of virusesâ€ and that wearing a mask â€œactivatesâ€ the virus.,FAKE
The government is passing a law enabling it to get amnesty for faults commited during the COVID-19 crisis.,FAKE
"An â€œinteragencyâ€ Facebook page of the labor and social welfare departments in the Philippines says â€œonline applicationsâ€ for the second wave of the governmentâ€™s financial aid during the COVID-19 pandemic is now open, asking netizens to comment their personal details.",FAKE
Palm oil is a simple cure for the coronavirus.,FAKE
"A video of the new director of ANSES, in Argentina, criticizing those who do not comply with the quarantine",FAKE
Face masks reduce immunity and help spread the coronavirus.,FAKE
Chloroquine is target of a conspiracy in benefit of medecine remdesivir.,FAKE
"During the coronavirus pandemic, Colombia is the country with more corruption according to a survey.",FAKE
Indian Government has a roadmap to ease lockdown restrictions in 5 weeks.,FAKE
A man collapses in 5 minutes after showing COVID-19 symptoms in India.,FAKE
A video that shows 4 allegedly empty hospitals in SÃ£o Paulo.,FAKE
"A picture showing many hospital beds, with patients on it, concentrated in very small area. The caption states that this is how public health was like in Brazil, in 2016, but the media never talked about it.",FAKE
"Data from the Civil Registry shows that, between January 1 and May 12, the total number of deaths by respiratory causes remain basically the same.",FAKE
"Video shows women queuing up outside a wine shop in the city of Pune, Maharashtra (India) amid COVID-19 Lockdown.",FAKE
Video shows fishes washed up to the Indian shores during the lockdown.,FAKE
Pastor David Lah has escaped from quarantine center.,FAKE
"DIG Police Ajith Rohanaâ€™s daughter has been repatriated to Sri Lanka from Dubai, as part of repatriation program to get back stranded students due to COVID-19, via a special flight sponsored by businessman Dilith Jayaweera.",FAKE
"Letter claiming that government had announced to give an allowance similar to the last drawn salary for the Sri Lankans who had returned to the country recently being stranded due to COVID-19. The letter drafted on the President Media letter-head had requested passport copy, salary particulars and bank details as instructed by Ministry of Foreign Affairs.",FAKE
Telangana (India) Chief Minister violated lockdown norms and distributed gifts among Muslims to celebrate Ramzan.,FAKE
"A picture claiming that hairdressersâ€™ products (e.g. shampoo, hair dryer) can â€œeliminate coronavirusâ€.",FAKE
"â€œBill Gates already has his vaccine ready for you (against covic-19, ed.), And hereâ€™s the patent.â€",FAKE
Images circulating on Facebook showing an article published in 2003 in the ClarÃ­n newspaper about the coronavirus. They are spread claiming that it is the same coronavirus that now causes COVID-19.,FAKE
Graphs in which a comparison of deaths from different countries is allegedly attributed to a European report that blames the Government of Spain for deaths from coronavirus.,FAKE
"A video of a fight on a terrace of an establishment. It is shared with comments such as â€œafter the crowded terraces of yesterday, today comes the fights for a chair !!! Welcome to Spain !!!!â€ or â€œWelcome Phase 1. Terraces at 50% You have to fight for a chair !!â€.",FAKE
"As the AC in malls are shut due to Indian malls being shut due to COVID-19, leather of objects in showrooms has started moulding and people should not buy things from malls.",FAKE
"GonzÃ¡lez GarcÃ­a, Argentinaâ€™s health minister, on the WHO clinical trial: â€œ[We were chosen] for our characteristics and for how we have been working within the epidemicâ€.",FAKE
The photo shows Microsoft co-founder Bill Gates and top White House coronavirus adviser Dr. Anthony Fauci violating social distancing guidelines.,FAKE
The photo shows former Vice President Joe Biden and Michigan Gov. Gretchen Whitmer violating social distancing guidelines on April 9.,FAKE
"The photo shows a letter, purportedly from the California Department of Social Services, that mandates coronavirus testing for participants of state assistance programs and warns that children may be removed from the household if someone tests positive.",FAKE
